DATAFLOW,LAST UPDATE,freq,nace_r2,isco08,worktime,age,sex,indic_se,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Austria,2002,2398,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Austria,2006,2611,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Austria,2010,2840,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Austria,2014,3172,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Austria,2018,3460,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Belgium,2002,2572,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Belgium,2006,2777,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Belgium,2010,3115,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Belgium,2014,3420,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Belgium,2018,3887,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2002,167,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2006,208,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2010,361,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2014,449,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Bulgaria,2018,604,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Switzerland,2010,4851,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Switzerland,2014,6104,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Switzerland,2018,6584,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Cyprus,2002,1533,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Cyprus,2006,1872,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Cyprus,2010,1942,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Cyprus,2014,1711,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Cyprus,2018,1787,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2002,507,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2006,765,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2010,977,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2014,998,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Czechia,2018,1318,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2002,2878,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2006,3106,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2010,3271,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2014,3646,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Germany (until 1990 former territory of the FRG),2018,3961,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Denmark,2002,3799,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Denmark,2006,4016,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Denmark,2010,4871,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Denmark,2014,5145,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Denmark,2018,5520,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Estonia,2002,448,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Estonia,2006,731,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Estonia,2010,943,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Estonia,2014,1256,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Estonia,2018,1529,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Greece,2002,1484,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Greece,2006,1706,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Greece,2010,1996,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Greece,2014,1729,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Greece,2018,1511,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Spain,2002,1581,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Spain,2006,1752,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Spain,2010,2041,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Spain,2014,2190,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Spain,2018,2192,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,European Union - 27 countries (from 2020),2010,2283,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,European Union - 27 countries (from 2020),2014,2584.63,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,European Union - 27 countries (from 2020),2018,2760,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,European Union - 28 countries (2013-2020),2002,2100,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,European Union - 28 countries (2013-2020),2006,2237,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,European Union - 28 countries (2013-2020),2010,2379,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,European Union - 28 countries (2013-2020),2014,2699,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Finland,2002,2439,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Finland,2006,2884,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Finland,2010,3321,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Finland,2014,3617,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Finland,2018,3748,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,France,2002,2245,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,France,2006,2604,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,France,2010,2643,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,France,2014,2934,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,France,2018,3059,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Croatia,2010,925,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Croatia,2014,950,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Croatia,2018,1131,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Hungary,2002,504,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Hungary,2006,663,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Hungary,2010,803,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Hungary,2014,840,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Hungary,2018,1076,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Ireland,2002,3057,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Ireland,2006,3831,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Ireland,2010,3757,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Ireland,2014,4255,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Ireland,2018,4146,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Iceland,2002,2929,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Iceland,2006,3825,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Iceland,2010,2669,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Iceland,2014,3438,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Iceland,2018,5472,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Italy,2002,1909,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Italy,2006,2135,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Italy,2010,2326,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Italy,2014,2659,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Italy,2018,2750,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2002,365,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2006,565,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2010,629,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2014,773,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Lithuania,2018,1065,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Luxembourg,2002,2663,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Luxembourg,2006,2910,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Luxembourg,2010,3208,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Luxembourg,2014,3592,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Luxembourg,2018,3793,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Latvia,2002,324,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Latvia,2006,478,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Latvia,2010,669,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Latvia,2014,870,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Latvia,2018,1181,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,North Macedonia,2010,435,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,North Macedonia,2014,502,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,North Macedonia,2018,595,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Malta,2002,1200,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Malta,2006,1288,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Malta,2010,1549,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Malta,2014,1676,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Malta,2018,2053,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2002,2592,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2006,2708,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2010,3301,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2014,3564.06,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Netherlands,2018,3811,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Norway,2002,3910,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Norway,2006,4244,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Norway,2010,5168,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Norway,2014,5706,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Norway,2018,5566,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2002,616,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2006,733,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2010,848,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2014,1033,
ESTAT:EARN_SES_MONTHLY(1.0),04/03/22 11:00:00,Annual,Industry and construction,Total,Full-time,Total,Males,Mean earnings in euro,Poland,2018,1164,
